Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,DO,CA,,1,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,CW,NL,,,1,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,DE,US,,1,1,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,DO,CA,,,1,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,HN,US,,1,,live,,P,C
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,IT,US,,,1,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,SR,NL,XX,1,,live,,P,W
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,BS,US,,1,live,,P,C
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,1,,live,,P,F
2014,I,Cacatua goffiniana,Aves,Psittaciformes,Cacatuidae,Cacatua,VE,US,,1,,live,,P,F
2014,I,Cacatua hybrid,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,XX,,1,live,,P,F
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,2,live,,P,F
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CA,US,CA,,1,live,,P,O
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,CY,SA,,1,,live,,P,F
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,ES,ZA,,1,,live,,P,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,KG,KZ,,1,,live,,Q,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,MD,UA,,1,1,live,,Q,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,1,1,live,,P,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,2,4,live,,P,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,RU,UA,BY,,1,live,,Q,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,UA,BY,,1,1,live,,Q,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,AR,1,,live,,P,C
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CR,US,1,,live,,P,F
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,US,IT,US,1,,live,,P,F
2014,I,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,UZ,KZ,,2,,live,,Q,U
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,FR,CA,US,1,1,live,,P,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,JO,ZA,,,4,live,,P,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,OM,ZA,,,2,live,,P,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,UA,,,1,live,,Q,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,QA,ZA,,4,4,live,,P,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,UA,QA,,1,1,live,,Q,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,CA,,2,,live,,P,C
2014,I,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,XX,CA,XX,,2,live,,P,F
2014,I,Ariocarpus kotschoubeyanus,,Caryophyllales,Cactaceae,Ariocarpus,US,JP,,1,,live,,P,I
2014,I,Ariocarpus retusus,,Caryophyllales,Cactaceae,Ariocarpus,DE,TH,,25,,live,,P,D
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,DE,TH,,20,,live,,P,D
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,DE,TH,,50,,seeds,,P,D
2014,I,Astrophytum asterias,,Caryophyllales,Cactaceae,Astrophytum,US,JP,,2,,live,,P,I
2014,I,Cactaceae spp.,,Caryophyllales,Cactaceae,,IT,US,,1745,,seeds,,P,D
2014,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,DE,TH,,2,,live,,P,D
2014,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,DE,US,,30,,seeds,,P,D
2014,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,DE,US,,10,,seeds,,P,D
2014,I,Sclerocactus papyracanthus,,Caryophyllales,Cactaceae,Sclerocactus,DE,US,,70,,seeds,,P,D
2014,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,bodies,,P,W
2014,I,Gymnogyps californianus,Aves,Falconiformes,Cathartidae,Gymnogyps,MX,US,,,6,live,,N,F
2014,I,Gymnogyps californianus,Aves,Falconiformes,Cathartidae,Gymnogyps,US,MX,,1,,feathers,,P,I
2014,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,KR,BE,NL,1,,bodies,,Q,C
2014,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,MX,PE,2,,feathers,,P,I
2014,I,Vultur gryphus,Aves,Falconiformes,Cathartidae,Vultur,US,PL,XX,2,,feathers,,P,I
2014,I,Saguinus geoffroyi,Mammalia,Primates,Cebidae,Saguinus,BG,ZA,,,2,live,,P,C
2014,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,KR,BE,DK,1,,bodies,,Q,C
2014,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,BE,CA,,2,2,skins,,P,F
2014,I,Rhinopithecus roxellana,Mammalia,Primates,Cercopithecidae,Rhinopithecus,CN,KR,XX,,4,specimens,,Q,O
2014,I,Muntiacus crinifrons,Mammalia,Artiodactyla,Cervidae,Muntiacus,US,LA,XX,1,,horns,,P,I
2014,I,Muntiacus vuquanghensis,Mammalia,Artiodactyla,Cervidae,Muntiacus,US,LA,XX,1,,horns,,P,I
2014,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,MC,FR,XX,,1,live,,N,W
2014,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,US,BS,,3,,shells,,P,I
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CN,KR,XX,,6,specimens,,Q,O
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,DE,US,XX,,11,shells,,Q,O
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,FR,FR,,1,1,carapaces,,P,W
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,NZ,TO,,1,,carapaces,,P,W
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,DE,XX,11,,shells,,Q,O
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,GM,,1,,carapaces,,P,I
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HT,,1,,carapaces,,P,I
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,LY,XX,1,,shells,,P,I
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,MX,,2,,leather products (small),,P,I
2014,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,TO,,1,,carapaces,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AT,LI,XX,1,,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,AU,SG,XX,,1,shells,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,BE,KR,XX,,2,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,1,1,bodies,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,DE,XX,2,,derivatives,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,MO,,15.5,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,FR,XX,15,,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CH,GB,XX,4,4,carvings,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CL,US,,1,,derivatives,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,CN,US,XX,,1,shells,,Q,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,1,,bodies,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,,1,derivatives,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CA,MO,2,,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CA,XX,,4,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,MO,3.5,,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,FR,CH,XX,,1,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,AU,,,1,carvings,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,1,,carvings,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,FR,MO,,12,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,2,shells,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,KR,BE,XX,1,,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,SG,FR,XX,3,,shells,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,TW,GB,XX,,6,carvings,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,BR,XX,1,,shells,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,,1,carapaces,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CH,XX,1,,shells,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CO,,1,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,CR,,1,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,DE,XX,,11,carvings,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,7,,carvings,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,FM,,17,,shells,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,,1,carvings,,P,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GB,XX,2,,shells,,Q,O
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,GD,,1,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,XX,40,,eggs,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HN,XX,13.11,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,JM,,454,,meat,g,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,JP,XX,580,,meat,g,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KI,,1,,carapaces,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KI,,1,,skulls,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KY,,454,,meat,g,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,KY,,2,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,1,,carapaces,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,4,,carvings,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,2,,scales,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,7,,shells,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MH,,2,,skulls,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,XX,2,,leather products (small),,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,9,,leather products (small),,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,120,,medicine,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,1,,shells,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,4,,skin pieces,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,MX,,1,,skulls,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,XX,60,,eggs,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,XX,16.21,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,NI,,10,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PA,XX,1,,meat,kg,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PA,XX,1,,oil,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,PW,,25,,carvings,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,SV,,20,,eggs (live),,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,TW,XX,12,,shells,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,XX,,20,,eggs,,P,I
2014,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,XX,DE,XX,,3,carvings,,P,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AE,FR,MO,,0.5,carvings,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,AU,NZ,XX,,2,carapaces,,P,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,BE,CH,XX,,7,carvings,,P,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,BE,US,XX,,1,shells,,P,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CA,US,XX,,7,shells,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,FR,MO,,0.5,carvings,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CH,FR,XX,1,,carvings,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,KR,XX,,8,specimens,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CN,US,XX,,8,shells,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CU,ES,XX,,14,carvings,,P,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,CU,ES,,14,,carvings,,P,W
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,CH,MO,0.5,,carvings,,Q,O
2014,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,FR,CH,XX,,1,carvings,,Q,O
